"country","year","democ","autoc","polity","polity2","durable","exrec","exconst","polcomp","countrycode","rgdpe","rgdpna","pop","cpt.succ.n","cpt.fail.n","scoup1","atcoup2","pcoup3","apcoup4","agcoup","foroutex","reboutex","assassex","resignex","gdppc","trade","fcf","govfce","inflation","population","sec.enrr","oda","energy.gni","inttot","civtot","uds.mean"
"Guatemala",2005,8,0,8,8,9,8,6,9,"GTM",46839.05078125,46629.046875,12.717154,0,0,0,0,0,0,0,0,0,0,0,6227.55944687888,66.0485536444117,18.2973970894772,8.47835400931021,9.10864985719215,13183505,51.226978302002,0.960061234036652,0.518176841520633,0,0,0.215625818068856
"Guatemala",2006,8,0,8,8,10,8,6,9,"GTM",48991.140625,49137.6015625,13.034904,0,0,0,0,0,0,0,0,0,0,0,6413.45576762726,66.8180789780539,20.1078160079361,8.3698811326337,6.56085282795411,13490041,53.4475708007813,1.63883823949649,0.49332635489966,0,0,0.301450591356055
"Guatemala",2007,8,0,8,8,11,8,6,9,"GTM",52091.14453125,52235.2578125,13.358842,0,0,0,0,0,0,0,0,0,0,0,6665.78863275132,67.8988386308069,19.5877903422983,8.65793092909535,6.82161753590304,13797629,55.5148811340332,1.36571719429364,0.773981492824367,0,0,0.272212688342627
"Guatemala",2008,8,0,8,8,12,8,6,9,"GTM",54739.703125,53949.125,13.690846,0,0,0,0,0,0,0,0,0,0,0,6733.66953479542,64.1250270387195,17.932078736751,9.01335712740645,11.3557611263154,14106687,56.4838104248047,1.40326362701406,0.84286749171439,0,0,0.458594479994391
"Guatemala",2009,8,0,8,8,13,8,6,9,"GTM",57988.87890625,54232.921875,14.033623,0,0,0,0,0,0,0,0,0,0,0,6622.92824600473,57.1057938025828,15.1298678105122,10.1790126864242,1.85910254733004,14418033,58.6430892944336,1.02527752327946,0.481746437367782,0,0,0.288952613719121
"Guatemala",2010,8,0,8,8,14,8,6,9,"GTM",60004.34375,55811.07421875,14.388929,0,0,0,0,0,0,0,0,0,0,0,6667.64932873268,62.1150849762679,14.8081766953974,10.4757530179259,3.85950909833188,14732261,64.5912475585938,0.980693420096309,0.488704618304774,0,0,0.380193011392943
"Guatemala",2011,8,0,8,8,15,8,6,9,"GTM",62216.96484375,57987.0390625,14.757316,0,0,0,0,0,0,0,0,0,0,0,6798.85090320554,63.983914266924,14.8000603754056,10.1891583021573,6.215341763122,15049280,65.1375579833984,0.843201144171788,0.514610475466024,0,0,0.297760868277688
"Guatemala",2012,8,0,8,8,16,8,6,9,"GTM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,6855.23764336648,60.982474528549,14.7899877825097,10.3477314686065,3.78250023985416,15368759,65.2837829589844,0.609971235548344,0.44923504906473,0,0,0.292477949251406
"Guatemala",2013,8,0,8,8,17,8,6,9,"GTM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,6962.81837547977,58.5483303680233,14.2543551893932,10.5700107843449,4.34337131279557,15690793,65.0240631103516,0.940230777028081,0.349253454767598,0,0,NA
"Guatemala",2014,8,0,8,8,18,8,6,9,"GTM",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,7110.99908813954,56.2972920862591,13.8432006674289,10.8518014765776,3.41836169662957,16015494,NA,NA,NA,0,0,NA
"Guinea",1958,0,9,-9,-9,0,3,1,1,"GIN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-1.29112409833881
"Guinea",1959,0,9,-9,-9,1,3,1,1,"GIN",5703.24169921875,3221.24682617188,3.39063767837033,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-1.29845910186468
"Guinea",1960,0,9,-9,-9,2,3,1,1,"GIN",6238.72021484375,3700.70703125,3.4499276795308,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,3577413,NA,NA,NA,0,0,-1.1408884720775
"Guinea",1961,0,9,-9,-9,3,3,1,1,"GIN",6425.0751953125,4003.90991210938,3.51161294839957,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,3633778,NA,NA,NA,0,0,-1.13640370244042
"Guinea",1962,0,9,-9,-9,4,3,1,1,"GIN",6536.24560546875,4056.65405273438,3.57538794868639,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,3690960,NA,NA,NA,0,0,-1.13328122906706
"Guinea",1963,0,9,-9,-9,5,3,1,1,"GIN",7331.53369140625,4098.26171875,3.64097564562062,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,3749920,NA,NA,NA,0,0,-1.13603261076151
"Guinea",1964,0,9,-9,-9,6,3,1,1,"GIN",6672.455078125,3796.1318359375,3.70845926363953,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,3812004,NA,NA,NA,0,0,-1.13474660627579
"Guinea",1965,0,9,-9,-9,7,3,1,1,"GIN",6892.37939453125,3967.65161132812,3.77782740213528,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,3877804,NA,NA,NA,0,0,-0.993923181899969
"Guinea",1966,0,9,-9,-9,8,3,1,1,"GIN",6822.59619140625,4067.28515625,3.84908576141178,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,3948206,NA,NA,NA,0,0,-1.13808932152921
"Guinea",1967,0,9,-9,-9,9,3,1,1,"GIN",6870.89794921875,3982.02465820312,3.92222066073963,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,4021880,NA,NA,NA,0,0,-1.14352388429175
"Guinea",1968,0,9,-9,-9,10,3,1,1,"GIN",6936.435546875,4007.14599609375,3.99729936370511,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,4094528,NA,NA,NA,0,0,-1.14522950648627
"Guinea",1969,0,9,-9,-9,11,3,1,1,"GIN",6841.6064453125,3924.32080078125,4.07442105559647,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,4160375,NA,NA,NA,0,0,-1.1384370014025
"Guinea",1970,0,9,-9,-9,12,3,1,1,"GIN",6572.955078125,3575.76806640625,4.153653,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,4215442,NA,NA,NA,0,0,-1.13344298340328
"Guinea",1971,0,9,-9,-9,13,3,1,1,"GIN",6924.9248046875,3767.63720703125,4.195876,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,4259102,11.41351,NA,NA,0,0,-1.13443451533625
"Guinea",1972,0,9,-9,-9,14,3,1,1,"GIN",7082.9697265625,3854.86474609375,4.228217,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,4293208,NA,NA,NA,0,0,-1.30612658470657
"Guinea",1973,0,9,-9,-9,15,3,1,1,"GIN",7190.15869140625,3915.28173828125,4.252351,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,4319502,NA,NA,NA,0,0,-1.30772118011539
"Guinea",1974,0,9,-9,-9,16,3,1,1,"GIN",7566.43994140625,4120.8427734375,4.270991,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,4340748,NA,NA,NA,0,0,-1.31660934416033
"Guinea",1975,0,9,-9,-9,17,3,1,1,"GIN",7804.0751953125,4239.39599609375,4.286863,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,4359735,NA,NA,NA,0,0,-1.3096210485515
"Guinea",1976,0,9,-9,-9,18,3,1,1,"GIN",8407.8681640625,4575.298828125,4.300114,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,4376768,NA,NA,NA,0,0,-1.31160835832005
"Guinea",1977,0,9,-9,-9,19,3,1,1,"GIN",8117.5087890625,4421.8857421875,4.312321,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,4393551,14.93789,NA,NA,0,0,-1.30597505052137
"Guinea",1978,0,9,-9,-9,20,3,1,1,"GIN",8655.9970703125,4722.4091796875,4.329468,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,4416074,16.43513,NA,NA,0,0,-1.31427094372742
"Guinea",1979,0,9,-9,-9,21,3,1,1,"GIN",8549.88671875,4665.36865234375,4.359115,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,4451872,16.70992,NA,NA,0,0,-1.41473152376481
"Guinea",1980,0,9,-9,-9,22,3,1,1,"GIN",8924.8701171875,4786.7333984375,4.406831,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,4506559,17.52632,NA,NA,0,0,-1.31127794135628
"Guinea",1981,0,9,-9,-9,23,3,1,1,"GIN",8780.8818359375,4815.919921875,4.477191,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,4584305,17.62228,NA,NA,0,0,-1.31105733991127
"Guinea",1982,0,9,-9,-9,24,3,1,1,"GIN",8956.50390625,4902.6064453125,4.569938,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,4684992,16.67863,NA,NA,0,0,-1.3118648735124
"Guinea",1983,0,9,-9,-9,25,3,1,1,"GIN",9042.3876953125,4966.3408203125,4.679999,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,4804740,16.65903,NA,NA,0,0,-1.48081476932161
"Guinea",1984,0,7,-7,-7,26,4,1,1,"GIN",9221.86328125,5035.8701171875,4.79945,1,0,1,0,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,4937230,16.81963,NA,NA,0,0,-0.90767790270258
"Guinea",1985,0,7,-7,-7,27,4,1,1,"GIN",9699.830078125,5287.66015625,4.923603,0,1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,5078689,16.96926,NA,NA,0,0,-0.876520802392158
"Guinea",1986,0,7,-7,-7,28,4,1,1,"GIN",9824.6630859375,5452.3203125,5.045781,0,0,0,0,0,0,0,0,0,0,0,NA,59.1643180369758,14.9300165338945,11.4419509995491,NA,5223553,15.11516,9.50194453099316,0,0,0,-0.905270268646564
"Guinea",1987,0,7,-7,-7,29,4,1,1,"GIN",10089.9326171875,5632.2431640625,5.17012,0,0,0,0,0,0,0,0,0,0,0,NA,62.3351029384862,16.2584724445461,11.9230848387834,NA,5375058,13.01618,11.5164877193107,0,0,0,-1.01162823415293
"Guinea",1988,0,7,-7,-7,30,4,1,1,"GIN",10705.10546875,5987.53173828125,5.315182,0,0,0,0,0,0,0,0,0,0,0,NA,57.9471408982406,17.0873397577579,11.1809654318805,NA,5548270,NA,11.3159849097675,0,0,0,-1.02478709540795
"Guinea",1989,0,7,-7,-7,31,4,1,1,"GIN",11079.5029296875,6227.2412109375,5.506436,0,0,0,0,0,0,0,0,0,0,0,NA,60.8795688929043,17.1829244561818,11.6895823198276,NA,5763843,12.05863,16.0539001509378,0,0,0,-1.00995161735619
"Guinea",1990,0,7,-7,-7,32,4,1,1,"GIN",11032.71875,6496.5107421875,5.759374,0,0,0,0,0,0,0,0,0,0,0,1125.22702218615,64.5170190173246,22.9335416074979,10.9541039477421,NA,6034082,11.16129,11.5811306561628,0,0,0,-0.804089813160981
"Guinea",1991,0,5,-5,-5,33,4,2,2,"GIN",11538.7470703125,6591.0234375,6.083795,0,0,0,0,0,0,0,0,0,0,0,1094.24150344643,60.9164629864765,21.1068464173493,9.95072034021345,NA,6367110,11.57435,13.2510091153822,0,0,0,-0.648273141016347
"Guinea",1992,0,5,-5,-5,34,4,2,2,"GIN",11381.869140625,6806.71484375,6.466435,0,0,0,0,0,0,0,0,0,0,0,1065.71295064783,50.9478929177529,20.1327963514756,8.64000898832564,NA,6751394,NA,14.2281589109697,0,0,0,-0.643783455327288
"Guinea",1993,0,5,-5,-5,35,4,2,2,"GIN",11883.6767578125,7150.3515625,6.871525,0,0,0,0,0,0,0,0,0,0,0,1056.23772532146,54.6023190819448,20.2727738422575,8.33507263149328,NA,7155564,12.71053,12.8382473675697,0,0,0,-0.652498962618804
"Guinea",1994,0,5,-5,-5,36,4,2,2,"GIN",12757.1572265625,7436.4130859375,7.249558,0,0,0,0,0,0,0,0,0,0,0,1042.67916715346,48.6148378191188,19.5794853809184,7.85863366359048,NA,7536389,12.9913,10.8225967390448,0,0,0,-0.648939645328503
"Guinea",1995,1,2,-1,-1,0,5,3,6,"GIN",14151.607421875,7784.44091796875,7.565235,0,0,0,0,0,0,0,0,0,0,0,1045.41191877344,45.6441816712025,19.8917118741352,7.51734473887142,NA,7863033,NA,11.5113492711814,0,0,0,-0.368371385470035
"Guinea",1996,1,2,-1,-1,1,5,3,6,"GIN",15257.158203125,8185.87353515625,7.805735,0,1,0,1,0,0,0,0,0,0,0,1056.86980378764,43.5401737810633,19.1091940437045,7.4726936515313,NA,8124799,13.27856,7.88492219571305,0,0,0,-0.36516053984495
"Guinea",1997,1,2,-1,-1,2,5,3,6,"GIN",14240.0966796875,8610.005859375,7.982155,0,0,0,0,0,1,0,0,0,0,0,1084.07090582594,42.4150697005943,19.633353763392,7.3865697156991,NA,8331366,NA,10.3807088950546,0,0,0,-0.373254112685423
"Guinea",1998,1,2,-1,-1,3,5,3,6,"GIN",13178.2109375,9004.783203125,8.11265,0,0,0,0,0,0,0,0,0,0,0,1101.59818622543,48.2106758594876,17.8788677633128,6.80578126319153,NA,8497582,NA,10.3604565527411,0,0,0,-0.370181969394803
"Guinea",1999,1,2,-1,-1,4,5,3,6,"GIN",12837.19921875,9410.9423828125,8.226138,0,0,0,0,0,0,0,0,0,0,0,1123.78651663177,47.67304857438,18.9103165996483,6.95785078089094,NA,8647336,13.3613700866699,7.0259419278671,0,0,0,-0.305588239910082
"Guinea",2000,1,2,-1,-1,5,5,3,6,"GIN",11752.1337890625,9682.435546875,8.344486,0,0,0,0,0,0,0,0,0,0,0,1132.03934800977,53.4817190113594,19.5936697777028,7.08418078610901,NA,8799165,NA,5.23331936669948,0,0,1,-0.480865466515877
"Guinea",2001,1,2,-1,-1,6,5,3,6,"GIN",11560.759765625,10040.6865234375,8.472339,0,0,0,0,0,0,0,0,0,0,0,1152.93549071065,58.5969097489697,15.4987535406157,7.34881636251547,NA,8955756,17.8782501220703,10.5179685283556,0,0,1,-0.497259906539391
"Guinea",2002,1,2,-1,-1,7,5,3,6,"GIN",10729.0126953125,10562.8017578125,8.604936,0,0,0,0,0,0,0,0,0,0,0,1191.39061409472,55.4482350732153,14.2992353075531,8.19161825659522,NA,9114287,20.5577507019043,8.70273971415251,0,0,0,-0.305322090779568
"Guinea",2003,1,2,-1,-1,8,5,3,6,"GIN",10219.6337890625,10689.5556640625,8.743954,0,0,0,0,1,0,0,0,0,0,0,1184.52537470327,51.1421390172418,19.8140213420651,8.17941177468042,NA,9281572,22.2943897247314,7.94535267840338,0,0,0,-0.365644425444644
"Guinea",2004,1,2,-1,-1,9,5,3,6,"GIN",9944.8623046875,10935.4150390625,8.889321,0,0,0,0,0,0,0,0,0,0,0,1188.78059231304,50.4422180841653,19.7460977690784,6.94861037844078,NA,9464771,24.5910091400146,8.2036796039696,0,0,0,-0.368638597467482
"Guinea",2005,1,2,-1,-1,10,5,3,6,"GIN",9756.80078125,11263.4775390625,9.041448,0,0,0,0,0,0,0,0,0,0,0,1198.54666588588,69.8967259161112,18.5546071427571,6.98778053319186,31.3733025877534,9669023,29.2811794281006,7.4561594753539,0,0,0,-0.36724381888789
"Guinea",2006,1,2,-1,-1,11,5,3,6,"GIN",9947.69140625,11370.5400390625,9.201941,0,0,0,1,0,0,0,0,0,0,0,1200.01559279775,83.2071047455608,16.6333242489568,8.11282872950513,34.6952705997072,9898301,32.8221092224121,6.53781469889654,0,0,0,-0.535268003898855
"Guinea",2007,1,2,-1,-1,12,5,3,6,"GIN",10363.6181640625,11570.5,9.373619,0,0,0,0,0,0,0,0,0,0,0,1190.53140423834,65.1831809249232,13.868737315723,6.76441657255331,22.8444219213782,10152521,NA,6.05835826137226,0,0,0,-0.36757767239978
"Guinea",2008,1,2,-1,-1,13,4,3,6,"GIN",10982.4580078125,12130.4775390625,9.55911,1,0,1,0,0,0,0,0,0,0,0,1216.37900916506,75.0093281527803,17.5145449543402,8.73849469072375,18.3840645902702,10427356,34.2925300598145,8.22257292104996,0,0,0,-0.693133125129228
"Guinea",2009,1,2,-1,-1,14,4,3,6,"GIN",10510.9619140625,12117.5205078125,9.761217,0,0,0,0,1,0,0,0,0,0,0,1180.32380716873,57.3309110430561,11.4314506748143,11.3339296479914,4.6843886897649,10715770,NA,5.21768456958472,0,0,0,-0.687949391470564
"Guinea",2010,3,2,1,1,0,7,3,6,"GIN",11092.5927734375,12349.345703125,9.98159,0,0,0,0,0,0,0,0,0,0,0,1170.76801760259,64.8775156580157,10.5662923442538,15.0315134479919,15.4619810737554,11012406,NA,5.06011387587673,0,0,0,-0.399479554465022
"Guinea",2011,3,2,1,1,1,7,3,6,"GIN",11481.3974609375,12868.017578125,10.221808,0,1,0,1,0,0,0,0,0,0,0,1183.85584627942,78.3764736452307,17.6002512420113,10.5535279025039,21.350466423673,11316351,38.0739517211914,4.42158755701288,0,0,0,-0.506165396480701
"Guinea",2012,3,2,1,1,2,7,3,6,"GIN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1197.48879178012,91.6883896175775,15.435852490931,9.51622036287779,15.2245574833884,11628767,38.1347618103027,6.48812443051711,0,0,0,-0.499601430018683
"Guinea",2013,4,0,4,4,0,7,4,7,"GIN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1192.22755262619,83.0640618971845,14.9679427615685,9.67617543207582,11.8884237720553,11948726,NA,8.64515886906963,0,0,0,NA
"Guinea",2014,4,0,4,4,1,7,4,7,"GIN",NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1157.0063018273,80.6214928328527,14.0164413929663,9.05966165899014,9.71397733405286,12275527,NA,NA,NA,0,0,NA
"Guinea-Bissau",1974,0,7,-7,-7,0,3,3,1,"GNB",985.765625,1091.40991210938,0.669656,0,0,0,0,0,0,0,0,0,0,0,NA,44.2667936605201,NA,25.2356990378883,NA,764974,NA,10.1847294331567,0,0,0,-0.899047155583902
"Guinea-Bissau",1975,0,7,-7,-7,1,3,3,1,"GNB",1064.81909179688,1177.03735351562,0.694113,0,0,0,0,1,0,0,0,0,0,0,NA,31.1316202977577,15.39744470513,22.8933795942234,NA,778482,NA,18.629370775799,0,0,0,-0.86268650012523
"Guinea-Bissau",1976,0,7,-7,-7,2,3,3,1,"GNB",1135.74609375,1235.2236328125,0.72122,0,0,0,0,0,0,0,0,0,0,0,NA,33.2079180614215,NA,24.9048231928574,NA,791959,2.78677,23.6645621293171,0,0,0,-0.870454287849976
"Guinea-Bissau",1977,0,7,-7,-7,3,3,3,1,"GNB",1053.28674316406,1146.6572265625,0.750655,0,0,0,0,0,0,0,0,0,0,0,NA,41.9065073506554,NA,18.5347580585905,NA,805481,4.0508,35.7657133761468,0,0,0,-0.86752242074
"Guinea-Bissau",1978,0,7,-7,-7,4,3,3,1,"GNB",1218.04479980469,1297.16796875,0.780721,0,0,0,1,0,0,0,0,0,0,0,NA,43.7877947816771,NA,21.1258439953577,NA,819371,4.68589,42.7546546095319,0,0,0,-0.86843728938003
"Guinea-Bissau",1979,0,7,-7,-7,5,3,3,1,"GNB",1236.36999511719,1323.03540039062,0.809221,0,0,0,0,0,0,0,0,0,0,0,NA,48.7986596675454,21.8370594855359,22.2431572471939,NA,834068,5.41516,44.9597162226515,0,0,0,-0.867071236451325
"Guinea-Bissau",1980,0,7,-7,-7,6,3,3,1,"GNB",1136.97009277344,1111.97619628906,0.834611,1,0,1,0,0,0,0,0,0,0,0,NA,54.5294533459001,28.1809613572102,27.6407869934025,NA,849886,5.53777,55.4604292663502,0,0,0,-1.25743885282205
"Guinea-Bissau",1981,0,7,-7,-7,7,3,3,1,"GNB",979.4248046875,1106.44396972656,0.856143,0,0,0,0,0,0,0,0,0,0,0,NA,46.9117173293799,25.7456931879271,28.4874822640519,NA,866947,6.64998,41.8868025374064,0,0,0,-1.05966150907857
"Guinea-Bissau",1982,0,7,-7,-7,8,3,3,1,"GNB",1020.37860107422,1152.91455078125,0.87427,0,0,0,0,1,0,0,0,0,0,0,NA,49.1254311964482,28.2595548617349,29.4380375340482,NA,885166,9.3995,38.7620884059501,0,0,0,-1.05568397769223
"Guinea-Bissau",1983,0,7,-7,-7,9,3,3,1,"GNB",982.411193847656,1113.71545410156,0.890152,0,0,0,0,0,0,0,0,0,0,0,NA,38.2628715481871,22.6619262661019,25.4530266424141,NA,904391,12.96214,38.6303540995889,0,0,0,-1.00895437658927
"Guinea-Bissau",1984,0,8,-8,-8,10,3,2,1,"GNB",1053.7021484375,1174.96984863281,0.90558,0,0,0,0,0,1,0,0,0,0,0,NA,64.6826229326985,37.7245564918063,15.4311543025909,NA,924378,14.13418,39.3002830250669,0,0,0,-1.03045485143085
"Guinea-Bissau",1985,0,8,-8,-8,11,3,2,1,"GNB",888.015014648438,1225.49353027344,0.921889,0,0,0,0,0,1,0,0,0,0,0,NA,67.4675247107024,35.1001404374997,17.9302229237037,NA,944941,12.3085,35.3974541482479,0,0,0,-1.22495543597146
"Guinea-Bissau",1986,0,8,-8,-8,12,3,2,1,"GNB",1075.39636230469,1213.23864746094,0.939371,0,0,0,0,0,0,0,0,0,0,0,NA,37.0703241629844,23.7796404642754,13.2433774221235,NA,966039,NA,53.51292743676,0,0,0,-1.13930636962026
"Guinea-Bissau",1987,0,8,-8,-8,13,3,2,1,"GNB",1135.97741699219,1281.68395996094,0.957688,0,0,0,0,0,0,0,0,0,0,0,NA,50.3231539482881,35.2144627311432,10.6981200857516,NA,987718,6.11647,67.0970376012866,0,0,0,-1.13016872084264
"Guinea-Bissau",1988,0,8,-8,-8,14,3,2,1,"GNB",1226.03723144531,1370.12048339844,0.976802,0,0,0,0,0,0,0,0,0,0,0,NA,63.6090902275228,44.7013022953158,9.63779382849963,60.2817826333536,1009967,4.60704,65.2733716156237,0,0,0,-1.08487365259821
"Guinea-Bissau",1989,0,8,-8,-8,15,3,2,1,"GNB",1260.84802246094,1431.77294921875,0.99652,0,0,0,0,0,0,0,0,0,0,0,NA,55.0802352555989,38.981933132713,11.2285588696725,80.7881406436234,1032797,4.98284,57.208850440981,0,0,0,-1.03192577671466
"Guinea-Bissau",1990,0,8,-8,-8,16,3,2,1,"GNB",1321.70373535156,1479.01306152344,1.016695,0,0,0,0,0,0,0,0,0,0,0,1506.73833692965,46.9705027203419,29.9258186770586,10.2911210864695,33.0019778318025,1056208,NA,54.1526351488193,0,0,0,-0.923016579153692
"Guinea-Bissau",1991,0,6,-6,-6,17,3,3,2,"GNB",1375.38659667969,1523.38635253906,1.037431,0,0,0,0,0,0,0,0,0,0,0,1548.42242630087,47.7736099873849,30.98937435111,10.617202735841,57.5952847505664,1080191,NA,46.9788626125303,0,0,0,-0.665798731594727
"Guinea-Bissau",1992,0,6,-6,-6,18,3,3,2,"GNB",1254.54833984375,1539.40026855469,1.058839,0,0,0,0,0,0,0,0,0,0,0,1530.7126229433,55.0143756209272,48.396739136738,8.97817956552155,69.5836363993793,1104708,NA,50.4197343520523,0,0,0,-0.66864621290773
"Guinea-Bissau",1993,0,6,-6,-6,19,3,3,2,"GNB",1352.75036621094,1570.97326660156,1.080767,0,0,0,0,0,1,0,0,0,0,0,1528.27486119989,41.5863006127147,30.8574690510716,7.05277333762717,48.1081660687068,1129706,NA,42.6616348515588,0,0,0,-0.668648480420324
"Guinea-Bissau",1994,5,0,5,5,0,8,4,7,"GNB",1487.16040039062,1620.50927734375,1.103003,0,0,0,0,0,0,0,0,0,0,0,1542.4918658647,50.7637790022767,21.7707041527262,7.12393665765342,15.1763474313441,1155111,NA,78.7071585261653,0,0,0,0.0610887900443312
"Guinea-Bissau",1995,5,0,5,5,1,8,4,7,"GNB",1483.80383300781,1692.05139160156,1.125392,0,0,0,0,0,0,0,0,0,0,0,1575.22442385404,46.8104328971993,22.3010547764582,6.40764790096041,45.3653083621856,1180877,NA,49.8418151936123,0,0,0,0.0589428444554285
"Guinea-Bissau",1996,5,0,5,5,2,8,4,7,"GNB",1510.09643554688,1769.82543945312,1.147908,0,0,0,0,0,0,0,0,0,0,0,1719.89473272422,42.3601714958377,23.0520755110458,6.55856467928182,50.7340549612119,1207006,NA,71.7854782199103,0,0,0,0.0679872357934481
"Guinea-Bissau",1997,5,0,5,5,3,8,4,7,"GNB",1680.34228515625,1884.92553710938,1.170619,0,0,0,0,0,0,0,0,0,0,0,1792.3165200251,60.8998978595808,23.9992548406648,7.01776771188874,49.1009235769532,1233520,NA,48.9854630556054,0,0,0,0.0618278528457342
"Guinea-Bissau",1998,-77,-77,-77,0,0,-77,-77,-77,"GNB",1204.31713867188,1373.07080078125,1.193585,0,1,0,1,0,0,0,0,0,0,0,1261.16889792956,50.2865421182266,11.3350082101806,9.27750410509031,8.01375518965588,1260424,NA,49.8186959376195,0,0,2,-0.248827737046468
"Guinea-Bissau",1999,-88,-88,-88,3,0,-88,-88,-88,"GNB",1312.37670898438,1477.91772460938,1.216902,1,0,1,0,0,0,0,0,0,0,1,1247.08852656527,67.6776475391336,16.8000000034734,10.7821307810246,-2.08630513223528,1287727,NA,24.9444873347163,0,0,2,-0.0994930771645121
"Guinea-Bissau",2000,5,0,5,5,0,7,5,7,"GNB",1450.57775878906,1588.90625,1.240655,0,1,0,1,0,0,0,0,0,0,0,1287.05434726034,54.8733509134716,4.3754662214718,18.5720096374571,8.63632094930279,1315455,17.8848896026611,22.6596093716543,0,0,0,0.198487015037048
"Guinea-Bissau",2001,5,0,5,5,1,7,5,7,"GNB",1566.25256347656,1620.17370605469,1.264855,0,0,0,0,0,1,0,0,0,0,0,1287.6320307152,48.0175827233051,4.00722644363687,14.6293300412095,3.34812265527108,1343646,NA,16.1269693698054,0,0,0,0.156312069815014
"Guinea-Bissau",2002,5,0,5,5,2,7,5,7,"GNB",1450.31530761719,1598.33459472656,1.289526,0,0,0,0,0,0,0,0,0,0,0,1248.26439145854,41.1843995611342,5.50455081804318,14.3803676536548,3.3001217528375,1372367,NA,14.7481098393438,0,0,0,0.158922840433194
"Guinea-Bissau",2003,1,2,-1,-1,0,4,2,7,"GNB",1629.26696777344,1604.57751464844,1.314795,1,0,1,0,0,0,0,0,0,0,0,1229.0762710673,43.2716188054624,6.38741390581377,16.4865662369933,-3.5025855110342,1401716,NA,32.3261517365788,0,0,0,-0.416635326894273
"Guinea-Bissau",2004,1,2,-1,-1,1,4,2,7,"GNB",1638.86242675781,1640.28820800781,1.340814,0,0,0,0,0,0,0,0,0,0,0,1236.46456403804,44.8451120369809,4.98867690509201,14.1810697241755,0.883302696930926,1431816,NA,14.6670579448752,0,0,0,-0.0459833099105616
"Guinea-Bissau",2005,6,0,6,6,0,7,6,7,"GNB",1652.45263671875,1705.85009765625,1.367695,0,0,0,0,0,1,0,0,0,0,0,1261.911804141,48.427664015198,4.27982902227363,14.6127735740548,3.32919922802854,1462784,32.4159698486328,11.476295775634,0,0,0,0.351300553787827
"Guinea-Bissau",2006,6,0,6,6,1,7,6,7,"GNB",1647.50903320312,1753.90600585938,1.395492,0,0,0,0,0,0,0,0,0,0,0,1263.57311982048,49.5412005351222,4.15521776502446,14.576823648784,1.95473717628916,1494603,34.457218170166,14.8436578918521,0,0,0,-0.0564295525321898
"Guinea-Bissau",2007,6,0,6,6,2,7,6,7,"GNB",1738.75720214844,1825.78369140625,1.424191,0,0,0,0,0,0,0,0,0,0,0,1276.11342530113,54.1164313503169,7.73194933124563,15.1222475186048,4.61743772241985,1527342,NA,17.6815580105831,0,0,0,0.300332019708813
